feature,mean_importance
Convex_Area,0.0026894916075571097
Area,0.0034337123510640166
Equiv_Diameter,0.0034631564791785694
Roundness,0.008342381270142807
Minor_Axis_Length,0.010427387346696926
Perimeter,0.012207040350043098
Extent,0.016912523498100285
Major_Axis_Length,0.03107421213364579
Compactness,0.03352713259444505
Aspect_Ration,0.05537767193136123
Solidity,0.05954543283815188
Eccentricity,0.06616326704760797
