feature,mean_importance
Area,-0.0007318757960541045
Extent,0.0032746886236759364
Perimeter,0.0042490665809796655
Equiv_Diameter,0.0055116304469158715
Minor_Axis_Length,0.007357014158552666
Convex_Area,0.009315443406637414
Major_Axis_Length,0.012162866445452659
Roundness,0.014670463006180523
Solidity,0.028333239027703218
Aspect_Ration,0.05148809064107074
Eccentricity,0.0584572796261693
Compactness,0.059648875184285376
