feature,mean_importance
Minor_Axis_Length,-0.0041069713645994375
Area,-0.0025130281106308995
Equiv_Diameter,0.00258742802846893
Extent,0.006030104803679803
Roundness,0.007147962326071222
Convex_Area,0.011144681448228088
Perimeter,0.011171700347963087
Major_Axis_Length,0.01971646680745196
Compactness,0.03283577849435141
Aspect_Ration,0.04189873551440908
Solidity,0.04927192241981908
Eccentricity,0.06474794753545912
