feature,mean_importance
Convex_Area,-0.00210509723727158
Extent,0.006685007932157483
Equiv_Diameter,0.008062774469429134
Roundness,0.009501944232522774
Perimeter,0.012971758384733212
Area,0.014823341449821763
Aspect_Ration,0.014980154329693523
Minor_Axis_Length,0.02190026106532627
Major_Axis_Length,0.03411323512803319
Eccentricity,0.03997611692035423
Solidity,0.040280515910133055
Compactness,0.08535831539163066
