feature,mean_importance
Area,-0.00255631485840947
Convex_Area,-0.000370619905271552
Equiv_Diameter,0.001942325233239528
Extent,0.004756606199272584
Perimeter,0.0064848359253027454
Solidity,0.008243887536871653
Roundness,0.012462950767626735
Aspect_Ration,0.013594934372032196
Minor_Axis_Length,0.017943592184054447
Major_Axis_Length,0.025821801836270853
Eccentricity,0.030717259556682818
Compactness,0.07168093183414845
