feature,mean_importance
Perimeter,-0.0014926956957592274
Equiv_Diameter,0.001239848632499163
Convex_Area,0.0031900344874793317
Area,0.0060455528791907185
Extent,0.00677489711680328
Solidity,0.01064820384742482
Major_Axis_Length,0.022612208803215728
Roundness,0.02287550917341554
Minor_Axis_Length,0.02394805598664327
Aspect_Ration,0.02518168586849102
Eccentricity,0.04495328146335534
Compactness,0.07505241041024271
