feature,mean_importance
Convex_Area,-0.0025037466849915256
Extent,-0.0023347946697873656
Equiv_Diameter,-0.0009658683415670666
Perimeter,0.00023954798740963846
Area,0.0018333960356772705
Roundness,0.015156737125876651
Minor_Axis_Length,0.01765627552265281
Compactness,0.020758880372191136
Solidity,0.022714666876549418
Aspect_Ration,0.02559621097380792
Major_Axis_Length,0.04015816595354431
Eccentricity,0.04590359843104762
