feature,mean_importance
Area,0.0045625161063413185
Extent,0.007512701617211004
Convex_Area,0.009168493302535085
Perimeter,0.009718532874764074
Equiv_Diameter,0.010236369429453307
Minor_Axis_Length,0.018902537015386422
Solidity,0.02538745576513219
Roundness,0.03207197981540889
Aspect_Ration,0.06583860917237687
Major_Axis_Length,0.06593384803673193
Eccentricity,0.08426986170962572
Compactness,0.08858815422280204
