feature,mean_importance
Extent,0.0036028212177808827
Minor_Axis_Length,0.010379698653067926
Convex_Area,0.012163219410482462
Area,0.014488590148369928
Equiv_Diameter,0.018351987581648
Major_Axis_Length,0.04978867878636319
Eccentricity,0.05027528217868482
Perimeter,0.0529276427351937
Roundness,0.09604700532821579
Aspect_Ration,0.10633749486578681
Compactness,0.22338482663228004
Solidity,0.25127765653744766
